"uid","namedLocation","domainID","siteID","plotType","sampleID","collectDate","lmaSampleID","lmaSampleCondition","scanDate","scannedBy","freshMass","ovenStartDate","ovenEndDate","dryMass","weighedBy","scannedLeafNumber","leafArea","percentGreen","leafMassPerArea","dryMassFraction","measuredBy","remarks","dataQF"
"752c69bd-9449-4cf5-be33-0a1f4c99de0e","STEI_007.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5sTDhQYQBiRn0=","2017-08-23T18:37Z","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5s2E+JFVgBHh0=","OK","2017-08-25T15:13Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",2.47,"2017-08-28T18:00Z","2017-08-30T14:05Z",1.18,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",1,10170.1,100,116,0.478,NA,NA,NA
"4467e572-6498-49eb-9b90-5a66b33a0f83","STEI_007.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PZzIgyJrHYCk=","2017-08-23T19:40Z","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PMvQKmDjsKN0=","OK","2017-08-25T15:19Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",3.14,"2017-08-28T18:00Z","2017-08-30T14:07Z",1.698,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",1,16324.5,100,104,0.541,NA,NA,NA
"45714469-ebdb-4adb-a6cb-4f9099305432","STEI_007.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvd+XWsEZeBUeY=","2017-08-23T21:39Z","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvd66Gg7OQZG1MkvucDDfMZgw==","OK","2017-08-25T15:50Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",2.85,"2017-08-28T18:00Z","2017-08-30T14:08Z",1.916,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",3,19787.6,100,96.8,0.672,NA,NA,NA
"c1cd32ab-f38c-4293-87a7-b6301e204530","STEI_008.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdJfITAZNCzsooYD0OwZokAoF32VNTKLpM=","2017-08-24T14:13Z","VIe0/2w3fNdJfITAZNCzsooYD0OwZokA5MhcXySJUDY=","OK","2017-08-25T16:38Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",3.07,"2017-08-28T18:00Z","2017-08-30T14:00Z",1.536,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",33,6423.9,100,239,0.5,NA,NA,NA
"ebe46ab0-ca18-45b5-9932-03728bbea063","STEI_008.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaNhPrQV1lWKNs=","2017-08-24T14:15Z","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaNsRUAIeeSeMTCFZMWPmhSLQ==","OK","2017-08-25T16:15Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",4.51,"","2017-08-30T13:58Z",2.105,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",5,22038.5,100,95.5,0.467,NA,NA,NA
"db529f1c-7d4a-4144-a2ea-eaaf44d633e9","STEI_008.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8as4BcvO/EM4Rg=","2017-08-24T14:16Z","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8asLe6V0vjpBkY=","OK","2017-08-25T16:53Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",0.49,"2017-08-28T18:00Z","2017-08-30T14:03Z",0.217,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",75,1453.9,100,149.1,0.442,NA,NA,NA
"305ab9e4-ba01-41ab-991d-52c72adb4b9f","STEI_059.basePlot.cfc","D05","STEI","tower","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrTKazl3Wg7T4A=","2017-08-28T14:54Z","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrTxoMCbGRbVL+ztRg7F3Ty4A==","OK","2017-08-31T17:20Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.16,"2017-08-31T08:30Z","2017-09-11T18:14Z",1.514,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",15,20064.4,100,75.5,0.479,NA,NA,NA
"8459379a-0192-41ff-bae8-44e8aebec01a","STEI_059.basePlot.cfc","D05","STEI","tower","VIe0/2w3fNebL06shWhPji2SF1yB8s00UNM/Y0EFZxk=","2017-08-28T15:08Z","VIe0/2w3fNebL06shWhPji2SF1yB8s00ENtXC6looeQ=","OK","2017-08-31T17:10Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.48,"2017-08-31T08:30Z","2017-09-11T18:15Z",1.574,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",2,17288.5,100,91.1,0.452,NA,NA,NA
"55c8a088-cdf0-4c4a-8618-a0ea9f32ed80","STEI_047.basePlot.cfc","D05","STEI","tower","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9PCWG2SaZNuk=","2017-08-28T16:06Z","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9pFkudoJi4+FZcT8DBOnlPw==","OK","2017-08-31T17:07Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.28,"2017-08-31T08:30Z","2017-09-11T19:37Z",1.392,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",15,20052.1,100,69.4,0.424,NA,NA,NA
"ada84dab-255f-418a-9d7c-963598856444","STEI_047.basePlot.cfc","D05","STEI","tower","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZEGq5DoNVT6Y=","2017-08-28T16:32Z","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZZ7NEsDOvUzs=","OK","2017-08-31T17:00Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",2.71,"2017-08-31T08:30Z","2017-09-11T18:13Z",1.167,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",6,16312.9,100,71.6,0.431,NA,NA,NA
"33fae530-2b74-4f54-9c16-534610b28179","STEI_053.basePlot.cfc","D05","STEI","tower","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGrDl/vLip/Pg=","2017-08-28T16:51Z","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGZuWGR4STUZ9ZxDQ7yrc1zA==","OK","2017-08-31T17:24Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.95,"2017-08-31T08:30Z","2017-09-11T18:08Z",1.715,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",11,20681.7,100,82.9,0.434,NA,NA,NA
"559da7b4-4847-4d7d-a456-1d0551861f8d","STEI_060.basePlot.cfc","D05","STEI","tower","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/hHeH7OKvAxI=","2017-08-28T17:29Z","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/JS0c06r4p0dnukANKQHCYA==","OK","2017-08-31T17:54Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.58,"2017-08-31T08:30Z","2017-09-11T18:11Z",1.828,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",12,20794.8,100,87.9,0.511,NA,NA,NA
"d5bd532a-fe5e-4e25-9cf8-2ba3d97f3f73","STEI_060.basePlot.cfc","D05","STEI","tower","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFc5Yg5mi4D1k=","2017-08-28T17:45Z","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFDZ8l9zJ/TgI1A6DIor71Tg==","OK","2017-08-31T16:38Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.81,"2017-08-31T08:30Z","2017-09-11T17:00Z",1.99,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",8,31161.1,100,63.9,0.522,NA,NA,NA
"45bab984-97cd-4a37-940c-709d416dc341","STEI_021.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljwAkHGnBLeDU=","2017-08-28T20:06Z","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljZxFnqin3ic8xW4ouy+Rb/Q==","OK","2017-08-31T16:49Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",4.8,"2017-08-31T08:30Z","2017-09-11T17:47Z",2.005,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",7,26931.8,100,74.4,0.418,NA,NA,NA
"3ce72a2c-40d5-40fb-96b9-8ee8f2e19f84","STEI_021.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCOXw14m2mbvw=","2017-08-28T20:22Z","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCWb79TgGrcBF78qTag7OiXQ==","OK","2017-08-30T16:44Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",4.05,"2017-08-31T08:30Z","2017-09-11T16:55Z",1.615,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",5,27529.8,100,58.7,0.399,NA,NA,NA
"e3f36f6e-5b39-41cc-a0f4-a3ed0f569974","STEI_021.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5mT3KSE11uo=","2017-08-28T20:34Z","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLjqF9JSZ0nnveX09pA1luqbg==","OK","2017-08-31T16:41Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",4.87,"2017-08-31T08:30Z","2017-09-11T18:02Z",2.255,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",6,24642.3,100,91.5,0.463,NA,NA,NA
"322068f6-f94b-4854-b926-09edda2f9405","STEI_003.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGo8BLiyROlYQw=","2017-08-29T13:46Z","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGoQbsYg0O1uLKZ9K3dEjA75A==","OK","2017-08-31T07:15Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",4.554,"2017-08-31T08:30Z","2017-09-11T16:50Z",1.906,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",10,20469.1,100,93.1,0.418,NA,NA,NA
"2a230a13-897c-46fc-a0fc-d6133ff89fdc","STEI_003.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpcxcMuwwiLjc=","2017-08-29T14:32Z","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpU/nMP4F4X/25vv5ftXh9Zg==","OK","2017-08-31T07:22Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.35,"2017-08-31T08:30Z","2017-09-11T16:47Z",1.548,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",5,22038.7,100,70.2,0.462,NA,NA,NA
"eca12e30-fd98-408f-a590-7853a7147ab3","STEI_003.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTxOZJ/R4N1T8g=","2017-08-29T15:21Z","VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTxqSAFBhO7dOM=","OK","2017-08-31T07:31Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",2.914,"2017-08-31T08:30Z","2017-09-11T16:52Z",1.231,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",4,21380.7,100,57.6,0.423,NA,NA,NA
"f6f9aabc-4feb-449a-8fbb-238f4257c1d7","STEI_006.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnv3sKGslRn+s=","2017-08-29T16:17Z","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnCTbj+Q5RbXONtOUMe9mTIQ==","OK","2017-08-31T07:50Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.679,"2017-08-31T08:30Z","2017-09-11T18:00Z",1.68,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",8,20042.1,100,83.8,0.457,NA,NA,NA
"3496a3e5-7987-4c83-b90e-c973fbc526d5","STEI_006.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRR90xtbj4w4Go=","2017-08-29T16:50Z","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRRkY528M1aOiE=","OK","2017-08-31T08:10Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.632,"2017-08-31T08:30Z","2017-09-11T16:58Z",1.407,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",7,23935.7,100,58.8,0.387,NA,NA,NA
"d9eb929d-5da1-49b6-a2bc-f3f16b000b63","STEI_006.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OHNdhjlaZOp0=","2017-08-29T17:23Z","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7O03n6KiZMYdk=","OK","2017-08-31T20:00Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",2.815,"2017-08-31T20:30Z","2017-09-11T17:59Z",1.21,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",6,25821.1,100,46.9,0.43,NA,NA,NA
"25bb7dce-d14b-47df-b68c-c68c91e60962","STEI_004.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5OoK0qtPoR2o=","2017-08-29T19:09Z","VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5Lxm5ny62KhiwLXBHeH+YtA==","OK","2017-08-31T07:35Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.48,"2017-08-31T08:30Z","2017-09-11T17:49Z",1.679,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",7,19339,100,86.8,0.483,NA,NA,NA
"7f1430a9-335f-458d-bd91-1e1c45fe2102","STEI_004.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybGsHm0906xWk=","2017-08-29T19:30Z","VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybPb747WkoK4Y=","OK","2017-08-31T07:40Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.415,"2017-08-31T08:30Z","2017-09-11T17:51Z",1.498,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",8,21489.8,100,69.7,0.439,NA,NA,NA
"7e99642f-c986-4462-a0b7-0802fefaaafd","STEI_004.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNfkpyROGrcCGPtCR19whAUEbHnv++zRu/I=","2017-08-29T19:54Z","VIe0/2w3fNfkpyROGrcCGPtCR19whAUEXr3jXjv0ufeooDeXrW8F7A==","OK","2017-08-31T07:45Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.733,"2017-08-31T08:30Z","2017-09-11T17:54Z",1.826,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",9,21381.2,100,85.4,0.489,NA,NA,NA
"74f2cf67-f047-4e9f-9ac4-c5b7d9f60856","STEI_002.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0wCSb+sp0z98=","2017-08-29T20:41Z","VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0kZTWR4V97AOe0PUFHwkOwg==","OK","2017-08-31T06:58Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",2.56,"2017-08-31T08:30Z","2017-09-11T17:57Z",1.12,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",9,16789.8,100,66.7,0.438,NA,NA,NA
"fbb931cd-30f6-4a56-ae37-002e9b3e7117","STEI_002.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhZumlpdA2UH4=","2017-08-29T20:56Z","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXh9Ain58FgDfA=","OK","2017-08-31T07:05Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",1.809,"2017-08-31T08:30Z","2017-09-11T18:06Z",0.809,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",6,25663.7,100,31.5,0.447,NA,NA,NA
"792a6efa-75c3-451b-a326-f30f23e6d066","STEI_002.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcOoeAHmkKomg=","2017-08-29T21:30Z","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcCLwqZZMBBPwj6ZUJ4CCfLg==","OK","2017-08-31T07:10Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.121,"2017-08-31T08:30Z","2017-09-11T18:03Z",1.343,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",5,21461.9,100,62.6,0.43,NA,NA,NA
"f1d7baa1-b1bb-4c0f-ad05-7a20605d03e4","STEI_001.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIvRLpY5y8l9c=","2017-08-29T22:19Z","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIA2dV1UGbW9aXwb6urPo4TQ==","OK","2017-08-31T17:00Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.61,"2017-08-31T08:30Z","2017-09-11T18:05Z",1.848,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",7,19997,100,92.4,0.512,NA,NA,NA
"fe2713c2-ffe2-4a6d-b5cf-08d7e7208891","STEI_001.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg0f8d4lnTIVI=","2017-08-29T22:32Z","VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg2wD5/zH8Qh8=","OK","2017-08-31T17:00Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",3.56,"2017-08-31T08:30Z","2017-09-11T16:41Z",1.382,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",1,18580.4,100,74.4,0.388,NA,NA,NA
"98acfb02-0009-4eab-ad4f-16eda2ceedc3","STEI_001.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMR4cAci0XV9A=","2017-08-29T22:58Z","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMqNcAhIw5RkU=","OK","2017-08-31T17:00Z","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",2.29,"2017-08-31T08:30Z","2017-09-11T16:44Z",1.038,"uiKVi076rU7OTdCMeepCiNKTm8AEptqQtqDjEn+/MIw=",6,27320.8,100,38,0.453,NA,NA,NA
"98c28c4d-10bb-410a-b1d9-630d6ecb029c","KONZ_011.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jr+rZh2V8Hcw=","2017-05-30T13:57Z","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jDZsEWqpO9Ho=","OK","2017-05-30T19:00Z","",0.61,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.228,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",5,2704.9,99,84.3,0.374,"",NA,NA
"3787e777-16a1-4e70-915a-a60fbb327e6c","KONZ_003.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlNTcUH7ACslY=","2017-05-30T13:58Z","Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlW24u9zEJopE=","OK","2017-05-30T19:00Z","",1.631,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.619,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",6,10104.2,98,61.3,0.38,"",NA,NA
"9e454d73-9003-4379-924e-558af7567aaa","KONZ_010.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP/O8PU4swAXHMBynq9bqLSM9VkSpEY46BI=","2017-05-30T14:00Z","Cekj+eelgP/O8PU4swAXHMBynq9bqLSMw4BYXL2fz34=","OK","2017-05-31T15:00Z","",1.509,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.4,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",10,7138.9,100,56,0.265,"",NA,NA
"41bde1ab-a0f5-4fe8-b642-4e605c8d3da1","KONZ_001.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUu0oOcsF1rUs=","2017-05-30T14:06Z","Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUOEq+KKpmqgY=","OK","2017-05-30T19:00Z","",0.437,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.309,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",9,6409.8,98,48.2,0.707,"",NA,NA
"bb5d800a-7a87-4a3d-ad56-3971b49f1e84","KONZ_042.basePlot.cfc","D06","KONZ","tower","Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeIlUmTMgLm/C8=","2017-05-30T14:08Z","Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeIjEHK8N96xUg=","OK","2017-05-31T15:00Z","",0.912,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.481,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",9,6586.4,95,73,0.527,"",NA,NA
"c1752015-d014-4672-b763-cd51605b721c","KONZ_043.basePlot.cfc","D06","KONZ","tower","Cekj+eelgP8twWen9yIBWBwjrwASs76HLmjW19E2bhI=","2017-05-30T14:09Z","Cekj+eelgP8twWen9yIBWBwjrwASs76HMi4L6Qhcdjs=","OK","2017-05-31T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",1.488,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.387,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",9,7010.9,98,55.2,0.26,"",NA,NA
"1f58e035-e313-4496-8859-fcd06c82fa03","KONZ_045.basePlot.cfc","D06","KONZ","tower","Cekj+eelgP9pjZG8ytWEoHzBBaS0LQQk2YY5mtqP/40=","2017-05-30T14:10Z","Cekj+eelgP9pjZG8ytWEoHzBBaS0LQQk0DpEF199bA0=","OK","2017-05-30T19:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",0.41,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.329,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",6,5231.7,98,62.9,0.802,"",NA,NA
"453e98a0-bbc2-4e14-8534-132c5c0bd645","KONZ_046.basePlot.cfc","D06","KONZ","tower","Cekj+eelgP83+pvaUJG6uVN78ri862V09xDnre+Oyw0=","2017-05-30T14:11Z","Cekj+eelgP83+pvaUJG6uVN78ri862V0mhBDE5wAz1w=","OK","2017-05-30T19:00Z","",0.981,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.292,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",9,5524.8,99,52.9,0.298,"",NA,NA
"a30ccc67-1fdb-440e-86e1-8ff093e57962","KONZ_009.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4vIMfm1mkoIOs=","2017-05-30T14:12Z","Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4v6dhnxBujDnE=","OK","2017-05-31T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",1.643,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.447,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",9,5635.3,99,79.3,0.272,"",NA,NA
"e9dd8ca2-b043-4b37-bcff-127bf919003a","KONZ_014.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP8rqN6W/F1q6YCZHdfSRxLt+hQaovm3xi8=","2017-05-30T14:14Z","Cekj+eelgP8rqN6W/F1q6YCZHdfSRxLtv8iXxj2kHz4=","OK","2017-05-31T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",1.407,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.299,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",11,3841.5,97,77.8,0.213,"",NA,NA
"6be1765d-440c-48e8-9fcd-90378b079cd2","KONZ_024.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP9P1Up66iRoAATQx/RQZ6bdUCrZN/Ev46I=","2017-05-30T14:23Z","Cekj+eelgP9P1Up66iRoAATQx/RQZ6bdMf4UbYKGChI=","OK","2017-05-31T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",1.508,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.514,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",8,6608.4,96,77.8,0.341,"",NA,NA
"d71be737-fd66-4d21-8774-833f4695274c","KONZ_004.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP8HxmkpxRAwFsNuGbR/BPcjYvpoCekY9zU=","2017-05-30T14:25Z","Cekj+eelgP8HxmkpxRAwFsNuGbR/BPcj8zCMTqV1eOc=","OK","2017-05-31T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",1.337,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.287,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",7,4589.3,97,62.5,0.215,"",NA,NA
"e6523e82-4791-4ee9-b67d-ae941102b0bf","KONZ_008.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP8/q2AoGGZ6cjflPDbdob4H68G9jeB0LE4=","2017-05-30T14:27Z","Cekj+eelgP8/q2AoGGZ6cjflPDbdob4HeJImbVC/XjQ=","OK","2017-05-31T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",2.312,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.759,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",6,15166.6,90,50,0.328,"",NA,NA
